20250202 221800;0.916980;0.916980;0.916770;0.916770;0
20250202 221900;0.916790;0.916830;0.916700;0.916720;0
20250202 222000;0.916740;0.916820;0.916740;0.916790;0
20250202 222100;0.916790;0.916860;0.916790;0.916860;0
20250202 222200;0.916870;0.916930;0.916830;0.916880;0
20250202 222300;0.916860;0.916940;0.916820;0.916940;0
20250202 222400;0.916940;0.916970;0.916930;0.916940;0
20250202 222500;0.916930;0.916930;0.916820;0.916870;0
20250202 222600;0.916890;0.916980;0.916890;0.916980;0
20250202 222700;0.916980;0.917030;0.916820;0.916830;0
20250202 222800;0.916830;0.916880;0.916800;0.916870;0
20250202 222900;0.916870;0.916870;0.916790;0.916810;0
20250202 223000;0.916800;0.917030;0.916800;0.917030;0
20250202 223100;0.917030;0.917070;0.916960;0.917030;0
20250202 223200;0.917020;0.917030;0.916900;0.916940;0
20250202 223300;0.916940;0.916990;0.916890;0.916980;0
20250202 223400;0.917010;0.917040;0.916940;0.917040;0
20250202 223500;0.917040;0.917130;0.917030;0.917120;0
20250202 223600;0.917120;0.917170;0.917000;0.917060;0
20250202 223700;0.917060;0.917190;0.917060;0.917150;0
20250202 223800;0.917150;0.917240;0.917130;0.917230;0
20250202 223900;0.917230;0.917390;0.917190;0.917350;0
20250202 224000;0.917350;0.917550;0.917350;0.917550;0
20250202 224100;0.917550;0.917600;0.917420;0.917440;0
20250202 224200;0.917450;0.917510;0.917420;0.917430;0
20250202 224300;0.917430;0.917450;0.917400;0.917440;0
20250202 224400;0.917430;0.917460;0.917390;0.917460;0
20250202 224500;0.917460;0.917500;0.917420;0.917430;0
20250202 224600;0.917450;0.917470;0.917420;0.917430;0
20250202 224700;0.917420;0.917470;0.917410;0.917410;0
20250202 224800;0.917420;0.917420;0.917390;0.917410;0
20250202 224900;0.917450;0.917460;0.917410;0.917450;0
20250202 225000;0.917450;0.917450;0.917220;0.917220;0
20250202 225100;0.917210;0.917210;0.917040;0.917050;0
20250202 225200;0.917070;0.917090;0.916910;0.916960;0
20250202 225300;0.916950;0.916960;0.916760;0.916760;0
20250202 225400;0.916740;0.916760;0.916560;0.916570;0
20250202 225500;0.916560;0.916700;0.916490;0.916660;0
20250202 225600;0.916670;0.916960;0.916670;0.916960;0
20250202 225700;0.916960;0.916970;0.916850;0.916870;0
20250202 225800;0.916870;0.916920;0.916820;0.916910;0
20250202 225900;0.916900;0.916910;0.916850;0.916910;0
20250202 230000;0.916910;0.916940;0.916500;0.916650;0
20250202 230100;0.916650;0.916660;0.916000;0.916040;0
20250202 230200;0.916030;0.916210;0.915930;0.916210;0
20250202 230300;0.916200;0.916210;0.915960;0.916030;0
20250202 230400;0.916040;0.916210;0.916000;0.916200;0
20250202 230500;0.916190;0.916290;0.916080;0.916250;0
20250202 230600;0.916250;0.916400;0.916190;0.916210;0
20250202 230700;0.916200;0.916200;0.916050;0.916110;0
20250202 230800;0.916110;0.916290;0.916040;0.916290;0
20250202 230900;0.916320;0.916380;0.916220;0.916260;0
20250202 231000;0.916280;0.916320;0.916170;0.916170;0
20250202 231100;0.916190;0.916450;0.916190;0.916440;0
20250202 231200;0.916420;0.916440;0.916320;0.916350;0
20250202 231300;0.916340;0.916350;0.916140;0.916150;0
20250202 231400;0.916160;0.916300;0.916150;0.916180;0
20250202 231500;0.916170;0.916450;0.916170;0.916410;0
20250202 231600;0.916430;0.916590;0.916350;0.916560;0
20250202 231700;0.916540;0.916610;0.916540;0.916560;0
20250202 231800;0.916560;0.916590;0.916430;0.916480;0
20250202 231900;0.916460;0.916580;0.916460;0.916550;0
20250202 232000;0.916550;0.916650;0.916510;0.916620;0
20250202 232100;0.916630;0.916790;0.916610;0.916780;0
20250202 232200;0.916760;0.916790;0.916710;0.916740;0
20250202 232300;0.916750;0.916770;0.916720;0.916720;0
20250202 232400;0.916720;0.916770;0.916670;0.916690;0
